PC1,PC2,PC3,PC4,PC5
-0.46772730189019895,0.0397660045660877,-0.07579383866597517,-0.013155967080467956,0.14610383172440544
-0.051155009619865466,0.2461205988360481,0.262549087108501,0.0026800081841454326,-0.08108505883302741
0.08464436608140136,0.4447576327556395,-0.011645616487352073,-0.13917164504572122,-0.21816767380920837
0.46987460111375573,-0.424899576729466,-0.4039553986610415,-0.3667494232974927,0.2663144739484757
0.08213904037288178,0.2671493582587421,-0.4959539588228414,0.004300746755821205,0.003926173466049732
0.022008775473428888,-0.35741798379743006,0.17941239531055386,-0.32596662922524877,0.19452306762239785
0.0948431479444754,0.2924095466616383,-0.1809762752321568,0.19389161445103448,-0.1183282968244779
0.3094048587706439,0.4149712065386494,-0.2064620833906905,-0.3141942261556572,0.027116827425377854
-0.33262713017117285,0.3354754254240502,0.14620942906410372,-0.0011318413615566403,0.27772234859766903
-0.41387490666030524,0.1200035263889746,0.17128818023439008,-0.08612092192915027,-0.009454799887061272
-0.028214298817777872,-0.020156397828487105,-0.5052884042860049,-0.0029981427180018616,-0.23670119018904162
-0.2652809758864258,0.3424464601150097,-0.3497659579234794,-0.37101976341803955,-0.18822139689304074
0.4819871411773123,0.05799004813933062,-0.2540665553335117,-0.23113390825617258,-0.02606294941639864
0.29586336114092143,-0.2814206792616283,0.01853301657614892,-0.24271031708838117,-0.3010879315403361
-0.21278280084782847,0.40990338025285966,-0.4317868539834616,0.03242274483390323,-0.04173071090636504
-0.04754877797364265,-0.14506332019238455,-0.4130696984832024,-0.2114957406889151,-0.06342174924673083
-0.34389775950213763,0.09648673801313101,0.14482025362346984,-0.005242510930497768,0.1493657156304366
-0.36368132671559117,-0.3249538148620148,0.2511061754493582,-0.38597083627483275,-0.11298821173396897
-0.31235514450700547,-0.43604909296951166,-0.37302106508587074,0.19443577618450653,0.2784230054257593
-0.19617093159764798,0.023867542173865552,-0.15551912278641772,0.3013297762498616,0.33377025675833744
0.2761665074289757,0.0858299990882686,0.16820506975029192,0.12946995353036111,0.030297039691328798
-0.08305720870607425,-0.130400709108424,0.23930750168663306,0.0025118709439378994,0.013558715540896216
0.15016567019645682,-0.17343202961258397,-0.0225168634812003,-0.2974674773294693,0.12670514209804784
-0.1227138035227115,-0.15334456881624914,-0.4211560743214857,-0.010675296139626034,0.29083413488041704
0.394297870995117,0.3357969637283098,0.20611676730113326,-0.04920596011575806,0.18893449833361758
0.1441550283345126,-0.13380531116208572,-0.1428712193013847,-0.08700476110192423,0.01563597067046152
-0.38235044571614435,0.3777517301301735,-0.3169797176268213,-0.12875556198581112,-0.02859526777809629
0.3723131220466002,-0.3587613815454117,-0.148383490310734,-0.027617094417990207,0.0214728604714422
-0.40976785678782673,0.3803861864177245,-0.07935432350276522,0.34099160446531623,0.03629543396061774
-0.5028123376369056,0.1454790152864317,-0.017866620054838522,-0.3713189844938284,0.2828647218092381
0.21820895579913618,-0.14601219407848892,-0.2978044320334164,0.00047577175265128835,-0.0824948114992913
-0.1604826305539669,-0.514006730164425,-0.1367461283762031,-0.256847011253383,0.28674225867155806
-0.3200333176657402,0.28022418060292953,0.13724040707436325,-0.19352996027397767,-0.23720698597547968
-0.26497649175969495,0.4538811495188284,0.13676029250314448,-0.26682866542311556,-0.17575017389195824
0.3320857048264068,0.5019837320610105,-0.38409463402613536,0.0068348321446473626,-0.2682720097626848
-0.14939434170182742,-0.10625494973678618,-0.5078891218288566,-0.2691663565460636,0.026844025412827877
0.5431113194449044,-0.3719810099714945,0.1431919364443116,-0.2618392038717323,0.14318216656907828
0.1970365939238427,-0.15981940390420202,0.23763672684089865,0.012998063984998531,0.19124638292009483
-0.42115305460485236,-0.22375462325463125,0.251620371773439,-0.011655635775487228,0.016292614725132326
0.12244471797220141,-0.3915451489070358,-0.04302330817954925,0.14244417185291552,0.01875181451371022
-0.21819007005584995,-0.011957347152260822,-0.3610475716820072,0.2813268651038264,-0.010448309623435847
-0.3848177204762093,0.07049616555429628,0.13771233621304713,0.26242139702099937,0.10155608783510278
-0.18007296019477523,0.21813526350064472,0.13242367019955836,-0.04702810044440381,-0.09305401535811597
0.5217108694144648,-0.4105570371361973,-0.2669753311581926,-0.04942391532263657,0.19407775154537105
-0.48092535303883094,-0.2576266108089941,0.3454960130831205,-0.309862166267056,0.08615253633082015
-0.4280053609374302,-0.2027252737635798,-0.4605267488658005,-0.023811687609731458,0.02489988790119807
0.02494108545853141,0.40921750862176265,0.4179518028134156,0.1702753090936538,0.011134443514083325
0.3769885148656829,0.44929730543528024,0.3159873396630015,0.025566267404156462,0.2140651551722637
0.1789720154772923,-0.2174015274776443,0.15527018548338978,-0.21458371707420532,0.019397504958997225
-0.06649375638055732,-0.006159583084176412,0.38340841779461854,0.005380056905171848,-0.10138206962253898
0.22305834886053072,-0.04828352455422191,0.1840181138776693,0.012581904673507227,0.14718224644939532
-0.2521291835513324,-0.022119673583473665,-0.36467567446862226,0.25260293610024315,0.04523233759794931
0.5290282258365828,-0.16593465186316697,-0.0777723740265876,-0.16971876626279592,0.02216538709521465
0.4588904748092362,0.011975219783103452,0.17806589773946102,0.05612540976274977,-0.11986242598278526
0.5137291023297852,-0.3094222892385019,-0.12701911604309224,-0.2691612952525676,-0.0984194538475715
0.08622089522616105,0.22353577577839934,0.1864529300397908,0.19852309735781354,0.2132713363345194
-0.03706645254224167,-0.12607805532790928,0.1665070603410932,-0.2526143305837599,0.017026457776357695
0.343440101211367,0.07829449785018583,0.17089702373183724,0.2049969407987246,-0.013903742745809355
-0.05919642549597154,0.10158812650683169,0.03985392165280377,-0.0995322931876163,0.01853567407333795
0.31456047535310233,0.3791684029450575,0.3210479050884151,0.02113677962973104,-0.16521460879134722
0.2560033435389925,-0.3967512136520508,0.19333088962567535,-0.00566948443987092,0.03474899841998452
0.15666877661167472,-0.011947232282748965,-0.16543328019953274,0.2412889685251683,-0.2543491154040124
-0.3060607565383435,0.37004840968799946,0.13560351426038875,0.1559921612454372,0.20826889750997196
-0.20794214226459212,-0.18559830457754956,0.14537816094050993,-0.1403141060594298,0.15146515415569506
0.3509912915261432,-0.03828810864662269,-0.43286180476965086,0.03125673148158786,-0.20637857730139023
-0.006532153518942707,-0.410577395906332,0.13041514390497755,-0.2978428929207542,0.019081709294391624
-0.1310870974378871,0.22954330108807552,-0.2784517403521571,-0.004988715784878528,0.022182807346164457
-0.02900824554102499,-0.4325842866932372,-0.34381360297819086,-0.02160538021371544,-0.21117978882362737
-0.3564299576437091,0.10896040055284717,0.3629363588180713,0.06573328930198241,-0.16823859265002092
-0.014919901582209405,-0.1468247878495184,-0.5312373947681552,-0.002114149475096694,-0.07054056113798018
-0.008388650815703724,-0.15875415503960327,0.16555105642117063,0.012593368408898131,0.017411162548136072
-0.4508533589118896,0.022298881431533912,-0.5533690501996641,0.11988214228133848,0.06937404582775597
0.07491173542229501,0.06947583229338417,-0.07068554549124995,0.2593067547730203,0.018280109343013606
0.5127107232830612,-0.04595229700014125,-0.024989403667252885,-0.09402631052335336,0.0194949141790981
-0.1560604895880195,-0.24595845324667526,-0.2296133187791492,-0.01577962541540029,0.021737761457442883
0.3105142650330905,0.04079974614613524,0.16898897007625557,0.26487097965773704,0.014310563056008252
0.21925925433179977,-0.21917130388288708,-0.15698838747069221,0.003366769558869276,0.1585750011921815
-0.25554443971047724,-0.4192872132647654,0.12142983248823247,-0.08149570443920806,-0.12607415013893847
0.18460557342422262,0.32586160061959857,0.23241341951278294,0.017308382678550227,0.2111092847957598
0.3004621368395179,0.22905451915609043,-0.018536954032713493,0.2533501543984284,0.04643444705536276
-0.3256832896740784,-0.44875157312374736,0.03638587710151009,0.12716873542682056,0.17393387214682365
-0.22100818584144333,-0.3519005929076747,0.16693786417181355,-0.3245115454939378,0.007247151910124983
0.20685523035497594,-0.390187301395996,-0.2430149684140912,-0.05745720615572958,0.02217491070346117
-0.1125584234596837,0.2791024988443942,0.1645770883237926,-0.25189754935068465,0.030269111469307552
-0.2975810002198852,0.23644781526070646,-0.32237454092426243,-0.1728583479043646,-0.09746517829583867
0.3515382440487737,-0.0700247549554488,-0.3076523316392802,-0.04863446446130387,0.025409545485065743
0.0487994474627208,0.331990391683041,0.15301421983574914,0.008341263788968767,-0.0375696472978031
-0.28587492833999306,0.44282616587487744,-0.02520521594278058,0.5703998814755724,0.01212528365844906
-0.18378733796419922,0.4671347331805007,0.370599955077883,0.07996401977554851,0.01231325858058352
0.2546840475884781,0.49208190909895744,-0.36353299120412164,0.24552341673252415,0.02263154461224748
0.3284245890232282,0.3870721625389445,0.16488039348299555,-0.2193033028461147,-0.19704773393875658
0.07717901360232321,-0.2690142390929881,0.17757178778066796,-0.15918052154712764,0.2749379535194098
-0.15313851830181574,-0.46048906977445714,0.179120608216349,-0.01792432739489691,0.2048804277647049
-0.2999169667681224,0.27202339147051136,-0.30736102157294576,-0.2447068918223342,0.17325658068843452
0.4653337748272152,-0.15578397909252056,-0.26179653984389184,-0.14134077206405044,0.02348097176988634
0.21999514526411962,-0.16213373606417064,-0.5029097307383884,0.23993853941091053,0.004939203777950596
-0.29768466411284084,-0.463384162692007,-0.24463707265002077,-0.31001780682310826,-0.2416367758721007
0.2311653218441409,0.24536946878618482,0.19673882788394137,-0.055008027718745245,-0.0012606417392663216
-0.01686431971128588,-0.06683964573596951,0.1631338423199875,0.0012321164156176012,0.018548844015622457
0.045175964990996076,-0.3104049641623231,-0.3287837085166352,0.4852911435240615,0.013417769789406009
0.3837538861171373,0.1980192789339924,0.17292636457482036,-0.30092647532973255,0.07220400738634453
-0.043554156170058034,0.4840253230854872,0.21132381441555148,0.18397357062405056,0.012384859076112531
-0.2017206060164714,-0.01828301644355168,0.1485642259370935,0.21824579643114,0.014337355895819248
-0.07178752353086543,0.10239219145750333,0.13907209104330298,0.14315925348856878,0.017133089328120965
0.1946654910769346,-0.32564280825934167,-0.14542694880181223,-0.002254002006404965,0.020712594112766602
0.09669435288151268,-0.3469202798540407,-0.37796351853032545,0.15737806576497088,0.1634341637155216
-0.30466529883012206,-0.07526840432021858,-0.16198122953962918,-0.2962633458211896,-0.21886042780435297
-0.5352855249268589,0.29259939495972176,-0.010634369056402027,0.15333824278595437,-0.30962418886951454
-0.1893136377050203,0.3925314351808469,-0.021842015279130544,-0.08852225144331327,-0.21494735292100564
-0.5143391235400884,0.08994423196980961,-0.02755836504664222,0.13209841721538268,0.01898905534100248
-0.09648332538090515,-0.1496730498400119,-0.040505323524753,-0.23231123793923888,-0.07651410403390943
0.2715129169961538,0.2676656739779213,-0.22044791037780054,0.2186353266660332,0.20896182671746494
0.17438318066278818,-0.19363496565990462,0.01376875125396948,0.020095599534594555,-0.004185327981486464
0.04677141859292899,-0.29141481387397067,-0.516092911206186,-0.39582664390425265,-0.3084230182310718
-0.3758690938282384,0.25231564220955927,-0.26367146900821253,-0.028749176161829704,0.0006009938441927654
-0.21825782241927602,0.24113139376612336,0.2557257077116255,-0.16582761424466946,0.01814884265294925
0.33520882291441473,0.419338673881,0.012803692707519798,-0.3287313126558191,0.1607875622636823
0.04981067666100536,0.07773300633759661,-0.10464158852187788,2.5259305552194355e-06,-0.2263722799404617
-0.20803485838450883,0.3707019657775026,-0.28621035929035293,-0.1720235824810903,-0.11359783116149472
-0.22635812556079285,-0.5044755977703054,-0.2422112761935144,-0.2593540880708085,0.14655680303402996
0.4302318475302916,-0.2100530457432958,-0.13800033145314028,-0.12649637334555697,0.2621572897127045
0.05332677853801854,0.3228396070034151,0.2801478505174483,-0.2488392291563879,-0.10306551853444887
-0.3361612786353667,-0.09435092147643276,0.40534441205317795,-0.00010397932181899217,0.1736162142327486
-0.18218626007054564,-0.2804556266061446,-0.10739217859712763,-0.3162206528283605,0.02270004318804003
-0.47256439661340127,0.249819865006786,-0.17991034256495486,-0.33965340777600855,0.17155846889963627
0.1713634132734823,0.3475046059686785,0.28785103138274626,0.27929326267298676,0.011652661174682277
0.43107688688393536,-0.009524426708720113,-0.1131063029050346,0.2680925376961952,-0.21299415821276907
-0.1222060260446961,-0.047169525776958765,-0.010227414453903738,0.20021674358806557,-0.14828305267815597
-0.363938815979933,0.2375464551142349,-0.3439420772473103,-0.2399156079018744,-0.2434599275744849
-0.04623780391237042,0.2667986688285603,-0.013572316060244893,0.1347105360924224,0.015931873582399225
-0.11993270450350008,0.35480164205791176,-0.03565052853408157,0.03402061770896475,0.019376027505801252
0.4494004877876558,0.20137674443930398,0.27907948898010004,-0.32875755940252616,0.06790114529028368
0.4778945385963504,-0.2660856820772275,0.1884782375764158,0.2744927191697551,0.2785440302204704
-0.46151587161814794,-0.010152664143968426,-0.36750017053914874,0.30186898848301386,-0.322810226022532
-0.012384718208971301,-0.11456141210009091,0.16780266997364524,0.0013131381662474517,0.002358936587724292
-0.005478170047922337,-0.4681033734384076,0.1785404974289384,-0.2247765134563446,0.02335171504506478
-0.18400367287006208,-0.329663902093541,-0.2014125695705954,-0.010234487517755464,0.23637470133887756
0.06300067364754536,-0.30364293980955,-0.3666503437111512,-0.008780443906409918,0.02560487689240387
-0.3974474031192127,-0.47754697438196847,-0.5526457680208858,-0.028782504667057618,0.013408063095690426
-0.49111208692191355,-0.09958437974227735,-0.12158830867449694,0.10629221430555841,0.018773650403260178
0.32428587255328084,0.04585291058233132,0.1748341247550409,-0.16019772175031216,-0.1645266806694601
-0.19736304475526056,-0.17755414910166034,0.0010242532877468014,-0.29388950285167753,-0.2938383053931027
0.3347258292299599,-0.05865409966219648,0.01979142040589965,0.006244472979672233,0.025970546118952498
0.2740671686780894,0.08610766076591414,0.31417878446281666,0.01384464751887221,-0.3027444144722129
0.1946920900719455,-0.375621945619117,-0.2799164661643488,0.3020952316849436,0.019215034749475612
-0.04074975703001099,0.04024321851150925,-0.320015800216935,-0.06355455571080665,-0.11681544556314544
0.30689713757950293,0.2478391390409984,0.1710286503368188,-0.2195942454575966,-0.0005946628690723377
-0.4930453879208092,0.32640018852436326,-0.08631914959177484,-0.07231135748596634,-0.2460865958501559
-0.48595578956482954,-0.2417603419119203,0.14921245580410458,0.028732255928527184,0.24373227789838975
0.41193763727541305,0.27363832956142853,-0.26643338879547146,0.19360794825330901,0.23259512122542964
-0.17826827499287495,0.07678712495495632,-0.39538249769856926,-0.07642780155170609,-0.2097028635342857
0.2343927320241535,0.02558131854716772,0.16152703432959337,0.5148038007946494,0.011660886854311159
0.16105325569193335,0.43979891481812394,0.20614250908739884,0.41641753337156423,0.012464371768902693
0.10522065232114935,0.12446830731276726,-0.09255787440013252,0.25911057925735553,0.01802599463696275
0.09923091792570155,-0.11696999165810124,0.1716990069701143,-0.21242199404106438,0.016850399278158013
0.2596859271494491,0.24397425712151288,0.1833003477445443,0.14756751589086575,-0.18114886307485226
0.11018617644856127,0.4802186461820781,0.15684198727105525,-0.17931254660231186,0.23351093963848574
0.1650241986327507,0.44907983153805975,0.41269927184729016,0.01999551736701577,0.19278679352948153
0.10797209173830152,0.5055641609173116,0.2647121569809393,-0.31508360097408994,0.025284683444547706
0.502751258181229,-0.3499442359125988,0.1966904383631899,-0.22319272797028025,-0.010600754848664073
-0.12877236943966563,-0.08101079336168893,-0.3645991347763755,-0.10470463347536518,0.2501922477871254
-0.19619978816630065,-0.1043769563056256,-0.42433718100864215,-0.03845385339085994,0.2601354967811517
-0.0010673933971216965,-0.1156650866925425,0.008665401033291054,-0.13406681301941203,0.2697235200572741
0.4504831511167288,-0.27270055692010936,0.22419704148614572,0.03864368116565048,0.014668373284091374
-0.01584404036395537,0.338176891875948,0.15344782871183527,-0.14905614126880262,0.019492892411261897
-0.11473213669273813,0.16933345012849654,0.21991408183364713,0.1005993534160709,0.014347785332407048
0.1712861760983097,0.12891973016210456,0.2000955754499696,-0.012126035539460622,0.017937669969563086
-0.3301145943796241,-0.08105641697607985,0.14129090370908137,0.1059793578681249,-0.32495809495372185
0.3335842434512147,-0.08288185102408613,0.16094309035785626,-0.08570068835127326,-0.27184661887872996
-0.03338414822901398,0.26091845113338663,-0.5470001357785167,0.41286008460179374,0.22353062883434677
-0.0043563031107844985,0.019615225175396156,-0.2396373286060392,-0.11717987479333675,0.02142898209730487
0.2150527057803317,0.1325161335982611,0.09409098580353681,-0.15897073145161222,-0.10824009289431127
0.14836048843493116,-0.4071379192435277,-0.5205633131068785,0.001109413995744546,0.22961388049257886
-0.12744204568101192,-0.059072375518902376,-0.5231348105174745,-0.012822234871057547,0.04273778787466953
-0.49177702248300725,-0.41390065407691623,0.2835147187316548,0.529067632453279,0.15676396428181577
-0.013792518438682233,-0.44462316880579045,0.14345606116500276,-0.0018436970107683082,-0.07064551042957806
0.3215723110677881,0.21102639121826028,-0.2827006794772275,0.007064196166475467,-0.2577996999668203
-0.4541547556859471,-0.26775107515498187,0.11847111764303564,0.2303876020869085,-0.06900673796946061
-0.5185837963765823,0.4236135347635377,0.20454361167553603,0.046577781541313534,-0.05103617276494632
0.15712366732681887,0.12555273002620926,0.007484816087613644,-0.36306562879581716,-0.0008209957620642916
0.3325417877401306,0.17991999430509564,0.16306483162254504,0.24740751181469572,-0.2686796188359134
-0.17606016110756254,-0.308482507162519,0.3867184945244222,0.0013107618095301032,0.2763626776745413
0.07399140358090961,-0.3688255730801526,-0.1869413970922421,-0.35711016287449093,0.023033588686150852
-0.4001897534116897,-0.02577516898410226,-0.46083581196503914,-0.3208731138657629,-0.20055029756071013
-0.0985708324327777,0.4224838222399341,0.14404207025063753,0.014914764372752243,0.01730055292864341
0.5305263981003396,-0.38741333444575043,0.25181379031080975,0.018238981923220488,-0.0027037669732174474
0.2749838951263301,0.024784951524684184,-0.3183144675799456,-0.08847971171452246,0.022085463621074275
-0.2590332021071162,-0.3413717702069897,-0.28832987406841043,0.2911485046609979,0.020890666738331065
0.11630884477762132,0.28601581851351154,-0.3083815931756353,-0.26235673500652673,-0.00472332018624283
0.09148951086326412,0.20819679007934555,0.4440900909362365,-0.22702380568780303,0.04367436480276771
0.3776926796656354,-0.3809341168531779,-0.3288806160921383,0.09852146873813,0.021211946335779053
0.25755534352047343,0.14468262296482537,0.03419639695992904,-0.34996364995273016,-0.31038544414320435
0.05164369951625153,0.5003752146816045,0.35922864814880096,0.21307720984942308,0.016748577119307273
-0.4044361234955095,-0.02249650509469525,-0.4156566091445433,-0.26393299833375283,0.22324653741316708
-0.08248748291657537,-0.21032465354877122,0.4194366634589377,-0.009478132927567273,-0.3243573671458969
0.14315294972517129,-0.3202248731451507,0.41501509404501025,-0.20239945382424468,-0.08410861716661222
0.26202391674960984,0.527405203218398,0.3309700059799493,0.10728397983809373,0.23665468060383704
-0.041357755533077134,0.048465339225291726,-0.3431319193207185,-0.006004066709258626,-0.10950616385258718
-0.2477986138576768,-0.14675153167628507,0.07433666803866201,-0.006487724669451578,-0.05065835815706826
0.4855565873642694,-0.23435672032562016,0.19460272188834182,-0.05121558359759798,0.2758585787128978
0.18029771520705268,0.4787787816074731,0.4177343053379592,0.5035361783825458,-0.2177710479696463
-0.2525809228462604,0.09033670967930896,-0.38435652748576477,0.013117898819370977,0.19481442364583396
0.07617811174538003,-0.4319077074341005,0.22832477489999659,0.27033473200134245,0.19355805542387877
0.38356517168001797,-0.4106021068605924,-0.1786852776489113,-0.1724372872838172,0.20947236767180805
0.1403700827167343,0.45933820741942544,0.15328017547383133,0.01283754023277034,-0.039685286432372346
